X,Y,osm_id,amenity,name,addr:housenumber,brand,operator,addr:housename,ref,ele,shop,sport,cuisine,addr:city,addr:postcode,addr:state,phone,opening_hours,contact:yelp,addr:street,website,brand:wikidata,addr:unit,addr:country,outdoor_seating,takeaway,capacity,smoking,microbrewery,organic,wheelchair,internet_access:fee,drive_in,internet_access,name_1,email,toilets:wheelchair,delivery,name:en,payment:bitcoin,description,contact:phone,wheelchair:description,contact:facebook,contact:website,level,drive_through,wifi,payment:mastercard,start_date,facebook,payment:visa,addr:full,addr:building,fax,amenity2,OWNER,owner2,wikidata,addr:suite,short_name,old_name:ja,alt_name,old_name,old_website,payment:discover_card,payment:american_express,breakfast,payment:coins,payment:debit_cards,payment:notes,payment:cash,contact:instagram,contact:twitter,website_1,delivery:partner,payment:android_pay,payment:apple_pay,payment:samsung_pay,suite,is_in,contact:google_plus,payment:visa_debit,name:kr,payment:credit_cards,far_accessible,contact:youtube,twitter,reservation,payment:giftcards,name:zh,long_name,pricerange,name:ja,craft,diet:vegetarian
-84.2996898,33.7766784,544070685,restaurant,Green Ginger,,,,,,,,,asian,,,,,,,,http://greengingerdecatur.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.2995265,33.7766783,534152482,restaurant,Mellow Mushroom,265,,,,,,,,pizza,,,,,,,Ponce de Leon Place,http://www.mellowmushroom.com/decatur#/store/index/decatur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.2963845,33.7739229,5109960941,restaurant,Waffle House,515,,,,,,,,american,Decatur,30030,GA,,24/7,,North McDonough Street,,,A,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.2960052,33.7744627,544023079,restaurant,The Iberian Pig,121,,,,,,,,spanish,,,,,,,,www.iberianpigatl.com,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.2958841,33.7744632,544023075,restaurant,Siam Thai,123,,,,,,,,thai,,,,,,,,http://www.siamthaidecatur.com/,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.2958144,33.7744632,4322881275,restaurant,Sushi Avenue,131,,,,,,,,japanese,Decatur,30030,GA,,,,Sycamore Street,,,,,,yes,,no,,,,,,,,,,,,,,+1 404 3780228,,,http://sushiavenuega.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://plus.google.com/104816714376456857584,,,,,http://www.youtube.com/watch?v=1_bXAxypRzk,,,,,,,,,
-84.2958144,33.7744632,544023072,restaurant,Sushi Avenue,131,,,,,,,,sushi,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.2955335,33.7744662,251165087,restaurant,Raging Burrito,141,,,,,,,,,,,,,,,,www.ragingburrito.com,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.295103,33.7734353,557262104,restaurant,Sapori di Napoli,314,,,,,,,,italian,,,,,,,,http://www.saporidinapolipizzeria.com/index.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.2950235,33.7742092,544034337,restaurant,Victory Sandwich Bar,340,,,,,,,,sandwich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.29516,33.7744255,1400232345,restaurant,Cakes & Ale,,,,,,,,,,,,,,,,,http://www.cakesandalerestaurant.com/index.html,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.2980745,33.7754139,544125249,restaurant,Thumbs Up Diner,174,,,,,,,,,,,,,,,,thumbsupdiner.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.2958138,33.7752303,544023151,restaurant,Sweet Melissa's,127,,,,,,,,,,,,,,,,http://sweetmelissas.home.comcast.net/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.2958813,33.7757255,554840495,restaurant,Parkers on Ponce,116,,,,,,,,,,,,,,,,parkersonponce.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.2954824,33.7754637,544023250,restaurant,Cafe Alsace,121,,,,,,,,french,,,,,,,,cafealsace.net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.2959928,33.7764816,554816651,restaurant,Adryannis,,,,,,,,,greek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.2951202,33.7753821,544023145,restaurant,Leon's Full Service,131,,,,,,,bocce,,,,,,"Mo 17:00-01:00; Tu-Th",,E. Ponce de Leon Avenue,http://www.leonsfullservice.com/,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.2947594,33.775362,1153668601,restaurant,Fresh2Order,205,,,,,,,,,Decatur,30030,GA,,,,East Ponce de Leon Avenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.294591,33.7753623,544125274,restaurant,Noodle,205,,,,,,,,noodle,,,,,,,,http://noodlehouse.net/decatur.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.2953027,33.7754635,544023141,restaurant,no. 246,129,,,,,,,,,,,,678-399-8246,,,,http://www.no246.com/,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.2944582,33.7754375,870667812,restaurant,American Deli,225,,,,,,,,sandwich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.2891045,33.772883,498417905,restaurant,Carpe Diem,105,,,,,,,,,,,,,,,,apresdiem.com/carpe_diem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.2951233,33.7782032,567189390,restaurant,Burnt Fork BBQ,614,,,,,,,,barbecue,,,,,,,,http://burntforkbbq.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.3070835,33.7896261,278046234,restaurant,Los Loros,,,,,,,,,mexican,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.3058636,33.7899549,1033057312,restaurant,Evans Fine Foods,,,,,,,,,American Southern,,,,+1-404-634-6294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.3050179,33.790614,2993307633,restaurant,Mediteranean Grill,,,,,,,,,mediterranean,,,,,,,,,,,,no,yes,,no,,,limited,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.3053028,33.791957,497203860,restaurant,Athens Pizza,1341,,,,,,,,,,30033,,,,,Clairmont Road,http://www.athenspizzaatlanta.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.3051178,33.7921831,2015638336,restaurant,Capozzis,,,,,,,,,italian,,,,,,,,http://capozzisdecatur.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.3050883,33.7923169,2015638346,restaurant,Pyng Ho,,,,,,,,,chinese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.3050748,33.7924327,2015638368,restaurant,Mint 2 Thai-Sushi,,,,,,,,,"thai; sushi",,,,,,,,http://mint2decatur.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.3050508,33.7925376,2015638380,restaurant,Community Q BBQ,,,,,,,,,,,,,,,,,http://communityqbbq.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.3050561,33.7926557,2015638323,restaurant,Bhojanic,,,,,,,,,indian,,,,,,,,http://bhojanic.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.3708919,33.798267,2351693149,restaurant,Bantam and Biddy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.3687559,33.79656,3337102893,restaurant,Varuni Napoli,,,,,,,,,pizza,,,,,,,,,,,,no,yes,,no,,,yes,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.3700337,33.8109643,1302340428,restaurant,PieBar (closed),,,,,,,,,italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.3356161,33.8044492,2283444595,restaurant,Thaicoon,,,,,,,,,sushi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.3359501,33.8056722,2283444606,restaurant,Pig n' Chik,,,,,,,,,barbecue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.3361653,33.8154476,1580487216,restaurant,Nikola's,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.3683335,33.8222957,786584010,restaurant,Taco Mac,573,,,,,,,,bar&grill,,,,+1-404-574-5813,"Mo-Sa 11:00-26:30; Su 11:00-24:00",,Main Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+1-404-574-5815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.3684702,33.8224307,1242233350,restaurant,Bobby G's,,,,,,,,,pizza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.3662036,33.8262829,4392934439,restaurant,Wings 101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.3480079,33.8262762,1580540014,restaurant,Pancho's Mexican Restaurant & Cantina,,,,,,,,,mexican,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.3356899,33.81661,2993285934,restaurant,Hawaiian BBQ ,,,,,,,,,,,,,,,,,,,,,yes,yes,,outside,,,limited,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.3343276,33.8163506,2284798528,restaurant,Red Pepper Taqueria,,,,,,,,,mexican,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.3328112,33.8161891,1580554036,restaurant,Mellow Mushroom,,,,,,,,,pizza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.3438632,33.8309096,1580542868,restaurant,Waffle House,,,,,,,,,american,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.3329342,33.8282474,2283453478,restaurant,Loco's,,,,,,,,,burger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.3321929,33.8281267,1580487184,restaurant,El Torero,,,,,,,,,mexican,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.3315569,33.828095,4542177488,restaurant,Moe's Southwest Grill,2484,,,,,,,,mexican,Atlanta,30329,GA,,Mo-Fr 11:00-21:00,,Briarcliff Road Northeast,,,,,,yes,,outside,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.3319169,33.830045,2422238921,restaurant,Picadilly,,,,,,,,,,,,,,,,,,,,,,yes,,no,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.3283589,33.80095,2412461326,restaurant,BurgerFi,,,,,,,,,burger,,,,,,,,,,,,yes,yes,,no,,,limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.3266197,33.800788,5257720859,restaurant,Boruboru Sushi,,,,,,,,,japanese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.3264373,33.8006944,5257720860,restaurant,Aladdin's,,,,,,,,,mediterranean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.3281389,33.800944,2412454888,restaurant,Fresh2Order,,,,,,,,,american,,,,,,,,,,,,yes,yes,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.3278076,33.801147,2189996987,restaurant,Tin Lizzy's,,,,,,,,,mexican,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.3281398,33.8011797,2189982578,restaurant,Marlow's Tavern,,,,,,,,,american,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,free,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.3275799,33.8009195,5257720863,restaurant,Chow Mei Mei,,,,,,,,,chinese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.3272822,33.8009173,5257720862,restaurant,Paradise Biryani,,,,,,,,,indian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.3271481,33.8010488,5257720861,restaurant,Papi's Cuban Grill,,,,,,,,,cuban,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.3274489,33.801185,3360404393,restaurant,Sweet Monkey,,,,,,,,,yogurt,,,,,,,,,,,,no,yes,,no,,,yes,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.3271309,33.801164,2412456094,restaurant,General Muir,,,,,,,,,deli,,,,,,,,,,,,yes,yes,,no,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.3128899,33.815817,3599558410,restaurant,Matsuya ,,,,,,,,,japanese,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.3098749,33.814261,2993302433,restaurant,Maddio's,,,,,,,,,pizza,,,,,,,,,,,,yes,yes,,outside,,,limited,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.3108677,33.8148066,2210572247,restaurant,La Parilla,,,,,,,,,mexican,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.3101685,33.8146948,1584192066,restaurant,Chipotle,,,,,,,,,mexican,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.2909181,33.794025,1014124990,restaurant,Melton's App & Tap,,,,,,,,,,,,,,,,,http://www.meltonsappandtap.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.3157839,33.816344,2422242175,restaurant,Chili's,,,,,,,,,american,,,,,,,,,,,,no,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.3153479,33.816762,2422241738,restaurant,Outback Steakhouse,,,,,,,,,steak_house,,,,,,,,,,,,no,yes,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.3124109,33.815927,2993304733,restaurant,Chris's,,,,,,,,,mediterranean,,,,,,,,,,,,no,yes,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.3122016,33.817184,1584192109,restaurant,Steak & Shake,,,,,,,,,american,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.3101803,33.8178332,2210572246,restaurant,Shorty's,,,,,,,,,pizza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.3298854,33.8270509,1584195152,restaurant,Boston Market,,,,,,,,,american,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.326969,33.8284007,2283463185,restaurant,Cafe Bombay,,,,,,,,,indian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.2905969,33.825735,3601380593,restaurant,Napolean's,,,,,,,,,american,,,,,,,,,,,,yes,yes,,outside,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.289458,33.8256883,4792625855,restaurant,Sprig,2860,,,,,,,,american,Decatur,30033,GA,,,,Lavista Road,,,,,yes,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.2705957,33.7560499,4371251787,restaurant,Papa Johns,,,,,,,,,pizza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.285666,33.7733259,1434736080,restaurant,Figo Pasta,627-A,,,,,,,,,,,,,,,,http://www.figopasta.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.2830196,33.7741638,4634888549,restaurant,Marlee Street Eatz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.2737832,33.7755194,1571370683,restaurant,Waffle House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.2679333,33.7765059,2752826376,restaurant,Pallookaville Fine Foods,17,,,,,,,,,Avondale Estates,30002,GA,(404) 500-1785,"Mo-Sa 11:00-23:00; Su 11:00-20:00",,North Avondale Road,http://www.pallookaville.com/,,,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.2676391,33.7764924,4210795590,restaurant,Rising Son,118,,,,,,,,breakfast,,,,4046005297,Mo-Su 10:00-15:00,,North Avondale Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.266915,33.7782779,1104944108,restaurant,Savage Pizza,,,,,,,,,pizza,,,,,,,,http://savagepizza.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.2735468,33.8115651,1581564862,restaurant,CiCi's Pizza,,,,,,,,,pizza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.2620784,33.8228259,4452346257,restaurant,Pea Ridge,2607,,,,,,,,southern,Decatur,30033,GA,,,,Lawrenceville Highway,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.20146,33.8377726,1587703445,restaurant,Waffle House,1856,,,,,,,,american,,30084,,,,,Mountain Industrial Blvd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.3704862,33.84264,5735177421,restaurant,Red Pepper Taqueria,,,,,,,,,,,30305,,+1 404-869-2773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.373177,33.8438905,779212238,restaurant,Gordon Biersch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.3728848,33.8474054,5735182021,restaurant,Twin Peaks Buckhead,3365,,,,,,,,,,30305,,+1 404-961-8946,,,Piedmont Road Northeast,http://twinpeaksrestaurant.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.3740023,33.8480077,5735178023,restaurant,Lovies BBQ,,,,,,,,,,,30305,,+1 404-254-2848,,,,http://loviesbbq.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.3655709,33.846034,3113493729,restaurant,Bhojanic,,,,,,,,,indian,,,,,,,,,,,,yes,yes,,no,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.3685682,33.8465635,2744416357,restaurant,Bistro Niko,3344,,,,,,,,french,Atlanta,30326,GA,+1 404 233 5993,,,Peachtree Road,,,,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.367357,33.8481716,4705937286,restaurant,Maggiano's Little Italy,3368,,,,,,,,Italian-American,Atlanta,30326,GA,+1 (404) 816-9650,"Mo-Th 11:00-22:00; Fr-Sa 11:00-23:00; Su 11:00-21:00",,Peachtree Road,http://locations.maggianos.com/georgia/atlanta/30326/3368-peachtree-rd-,,,,yes,yes,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,Maggiano's,,,,,,,,,,http://instagram.com/maggianoslittleitaly,,,,,,,,,,,,,,,https://twitter.com/Maggianos,yes,,,,,,,
-84.3651749,33.847597,3113548130,restaurant,Dantanna's,,,,,,,,,steak_house,,,,,,,,,,,,,,,yes,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.3627889,33.848239,3113556129,restaurant,The Cheesecake Factory,3393,,,,,,,,american,Atlanta,30326,GA,+1-404-816-2555,"Mo-Th 11:00-23:00; Fr-Sa: 11:00-00:30, Su 10:00-23:00",,Peachtree Road Northeast,http://locations.thecheesecakefactory.com/ga/atlanta-176.html,,,,patio,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.3583685,33.8459489,779212239,restaurant,Houston's,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.3413312,33.8593974,495061296,restaurant,Terra Terroir Grill and Wine Patio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.3399255,33.8610355,570099369,restaurant,Hudson Grille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
